year,university,department,admission_type,track_name
2026,경상대학교,사회복지학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,사회학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,심리학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,정치외교학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,행정학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,아동가족학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,미디어커뮤니케이션학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,생명과학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,수학물리학부(수학전공/물리전공),학생부종합,농어촌학생전형(외)
2026,경상대학교,식품영양학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,의류학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,정보통계학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,지질과학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,화학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,제약공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,경영학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,경영정보학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,국제통상학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,회계세무학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,스마트유통물류학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,건축공학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,도시공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,토목공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,기계공학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,신소재공학부(고분자공학전공),학생부종합,농어촌학생전형(외)
2026,경상대학교,신소재공학부(금속재료공학전공),학생부종합,농어촌학생전형(외)
2026,경상대학교,신소재공학부(세라믹공학전공),학생부종합,농어촌학생전형(외)
2026,경상대학교,산업시스템공학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,건축학과(5년제),학생부종합,농어촌학생전형(외)
2026,경상대학교,화학공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,미래자동차공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,에너지공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,건설시스템공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,환경공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,인테리어재료공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,컴퓨터공학부(컴퓨터학전공/ICT융합전공),학생부종합,농어촌학생전형(외)
2026,경상대학교,소프트웨어공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,AI정보공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,반도체공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,전기공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,"전자공학부(전자공학,융합전자공학)",학생부종합,농어촌학생전형(외)
2026,경상대학교,메카트로닉스공학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,항공우주공학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,식품자원경제학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,환경산림과학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,환경재료과학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,농학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,스마트농산업학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,원예과학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,식품공학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,환경생명화학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,식물의학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,동물생명융합학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,축산과학부,학생부종합,농어촌학생전형(외)
2026,경상대학교,생물산업기계공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,지역시스템공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,법학부(법학전공/법조법학전공),학생부종합,농어촌학생전형(외)
2026,경상대학교,교육학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,국어교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,역사교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,유아교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,윤리교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,일반사회교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,일어교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,물리교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,생물교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,화학교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,체육교육과,학생부종합,농어촌학생전형(외)
2026,경상대학교,수의예과,학생부종합,농어촌학생전형(외)
2026,경상대학교,의예과,학생부종합,농어촌학생전형(외)
2026,경상대학교,간호학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,약학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,해양수산경영학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,해양경찰시스템학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,해양생명과학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,스마트에너지기계공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,조선해양공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,해양환경공학과,학생부종합,농어촌학생전형(외)
2026,경상대학교,해양식품생명의학부 (해양식품공학/수산생명의학),학생부종합,농어촌학생전형(외)
2026,경상대학교,경제학부,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,식품영양학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,경영학부,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,경영정보학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,국제통상학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,회계세무학부,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,토목공학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,신소재공학부(고분자공학전공),학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,산업시스템공학부,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,건축학과(5년제),학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,화학공학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,미래자동차공학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,에너지공학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,환경공학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,컴퓨터공학부(컴퓨터학전공/ICT융합전공),학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,반도체공학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,전기공학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,"전자공학부(전자공학,융합전자공학)",학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,제어로봇공학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,식품자원경제학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,환경산림과학부,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,농학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,스마트농산업학과,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,원예과학부,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,식품공학부,학생부종합,특성화고교졸업자전형(외)
2026,경상대학교,동물생명융합학부,학생부종합,특성화고교졸업자전형(외)
